"eventid";"success";"date";"gname";"individual";"phenomenon_area";"city";"latitude";"longitude";"dayunclear";"locationunclear";"doubtterr";"alternative_txt";"nkill";"nwound";"nkillter";"nwoundte";"attacktype1_txt";"attacktype2_txt";"targtype1_txt";"targtype2_txt";"targtype3_txt";"target1";"target2";"target3";"corp1";"corp2";"corp3";"weaptype1_txt";"weapsubtype1_txt";"weaptype2_txt";"weapsubtype2_txt";"weaptype3_txt";"weapsubtype3_txt";"weapdetail";"suicide"
199208300013;1;1992-08-30;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Cottbus";51,760729;14,327488;0;0;-9;NA;NA;1;NA;NA;"Armed Assault";NA;"Police";NA;NA;"Unit guarding Foreigners Hostel";NA;NA;"Police";NA;NA;"Incendiary";NA;"Melee";"Blunt Object";NA;NA;"Incendiary; Stones";0
199209010003;1;1992-09-01;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Spremberg";51,568986;14,377526;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209010006;1;1992-09-01;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Althuttendorf";52,963075;13,806567;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209020009;1;1992-09-02;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209030005;1;1992-09-03;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Apartment occupied by Vietnamese Immigrants";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209030006;0;1992-09-03;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Oschersleben";52,035789;11,245487;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209030010;1;1992-09-03;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Nordheim";49,107951;9,130614;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Private Citizens & Property";NA;NA;"Residence, Turkish Family";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199209030011;1;1992-09-03;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Nordheim";49,107951;9,130614;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199209030012;1;1992-09-03;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Nordheim";49,107951;9,130614;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199209040004;1;1992-09-04;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Center";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209040005;1;1992-09-04;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Cologne";50,940664;6,959912;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Camp for Ethnic German Refugees from the USSR";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209040006;1;1992-09-04;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Lubbenau";51,868166;13,969383;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209050012;1;1992-09-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Eisenhuttenstadt";52,144796;14,669583;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209050013;1;1992-09-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Bretten";49,036306;8,709782;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Residence of a Foreigner";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209050014;1;1992-09-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Hoyerswerda";51,435519;14,239528;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209050039;1;1992-09-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Bonn";50,732674;7,096299;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Arab refugees room";NA;NA;NA;NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Pistol";0
199209050040;1;1992-09-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Private Citizens & Property";NA;NA;"Adass Jisroel Cemetary";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199209060016;1;1992-09-06;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Guben";51,95224;14,714819;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209070005;1;1992-09-07;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Halle";51,482166;11,965814;0;0;-9;NA;NA;6;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Residence, Vietnamese Immigrant";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209070006;1;1992-09-07;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Halle";51,482166;11,965814;0;0;-9;NA;NA;1;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"residence, vietnamese immigrant";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209070010;1;1992-09-07;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Fritscheschdorf";54,193719;7,58229;0;1;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209080005;1;1992-09-08;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Quedlinburg";51,783564;11,142056;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners' hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209080013;1;1992-09-08;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Dusseldorf";51,213924;6,780691;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel under Construction";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209090004;1;1992-09-09;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Porschendorf";51,01265;13,998913;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Vehicle, Vietnamese Refugee";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209090005;1;1992-09-09;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Waren";53,520174;12,680917;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209090017;1;1992-09-09;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Quedlinburg";51,783564;11,142056;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners' hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209100014;1;1992-09-10;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Gustrow";53,796759;12,172958;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209100028;1;1992-09-10;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Quedlinburg";51,783564;11,142056;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"foreigners' hostel";NA;NA;"govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209110012;1;1992-09-11;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Quedlinburg";51,783564;11,142056;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;"Melee";"Blunt Object";NA;NA;"Incendiary; Stones";0
199209110013;1;1992-09-11;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Quedlinburg";51,783564;11,142056;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;"Melee";"Blunt Object";NA;NA;"Incendiary; Stones";0
199209120006;1;1992-09-12;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Zittau";50,898777;14,809351;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209120007;1;1992-09-12;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Hemsbach";49,590592;8,658034;0;0;-9;NA;NA;2;NA;NA;"Armed Assault";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209120008;1;1992-09-12;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Dippoldiswalde";50,897815;13,667466;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209150014;1;1992-09-15;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209160002;1;1992-09-16;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Zemitz";53,977621;13,753851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Residence of Refugee";NA;NA;"Other";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209160006;1;1992-09-16;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209170002;1;1992-09-17;"Iranians";0;"Foreign Extremism";"Berlin";52,50153;13,401851;0;0;-9;NA;4;1;NA;NA;"Armed Assault";NA;"Government (General)";NA;NA;"5 Members";NA;NA;"Democratic Party of Kurdistan";NA;NA;"Firearms";"Automatic or Semi-Automatic Rifle";NA;NA;NA;NA;"Automatic firearm";0
199209170017;1;1992-09-17;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209180003;1;1992-09-18;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Weisswasser";51,506606;14,643307;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209180004;1;1992-09-18;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Hainspitz";50,961979;11,839413;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209180011;1;1992-09-18;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Schwerin";53,625743;11,416893;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209180019;1;1992-09-18;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209190007;1;1992-09-19;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Geisenheim";49,983967;7,96659;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209190008;1;1992-09-19;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Regensburg";49,015;12,095556;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209190025;1;1992-09-19;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209190026;1;1992-09-19;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Saarlouis";49,315678;6,750348;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"foreigners' hostel";NA;NA;"govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209200014;1;1992-09-20;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Saarlouis";49,315678;6,750348;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"foreigners' hostel";NA;NA;"govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209200015;1;1992-09-20;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209210012;1;1992-09-21;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wismar";53,522604;13,793161;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Police";NA;NA;"riot police protecting foreigners' hostel";NA;NA;"police";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199209210013;1;1992-09-21;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Lubbenau";51,868166;13,969383;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209210019;1;1992-09-21;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Saarlouis";49,315678;6,750348;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"foreigners' hostel";NA;NA;"govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209220008;1;1992-09-22;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209220009;1;1992-09-22;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Saarlouis";49,315678;6,750348;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"foreigners' hostel";NA;NA;"govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209240006;1;1992-09-24;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Passau";48,566966;13,432028;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199209250003;1;1992-09-25;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Oranienburg";52,755575;13,241038;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Holocaust Memorial, Sachsenhausen Death Camp";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209260004;1;1992-09-26;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Kropelin";54,071757;11,791924;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209260005;1;1992-09-26;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Bad Doberan";54,10689;11,90112;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigner's Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209260006;1;1992-09-26;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Erzhausen";49,952575;8,635776;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Bus owned by Foreigners Hostel, hostel mainly for Poles";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199209260009;1;1992-09-26;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Erzhausen";49,952575;8,635776;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel *";NA;NA;"Govt";NA;NA;"Incendiary";NA;"Melee";"Blunt Object";NA;NA;"Incendiary; Stones";0
199210050001;1;1992-10-05;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Wuppertal";51,25587;7,149972;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Educational Institution";NA;NA;"Greek School *";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199210120009;1;1992-10-12;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Kolbermoor";47,85041;12,060792;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Foreigner";NA;NA;"Govt";NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive - defused";0
199210130003;1;1992-10-13;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Dresden";51,050991;13,733633;0;0;-9;NA;NA;2;NA;NA;"Unknown";NA;"Private Citizens & Property";NA;NA;"2 Polish Nationals";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199210130004;1;1992-10-13;"Kurdish Sympathizers";0;"Foreign Extremism";"Hanover";52,372068;9,735686;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Turkish - owned Bank";NA;NA;NA;NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210130005;1;1992-10-13;"Kurdish Sympathizers";0;"Foreign Extremism";"Hanover";52,372068;9,735686;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Turkish-Owned Travel Agency";NA;NA;NA;NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210130006;1;1992-10-13;"Kurdish Sympathizers";0;"Foreign Extremism";"Hanover";52,372068;9,735686;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Turkish Consulate";NA;NA;"Turkish State Dept";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210130007;1;1992-10-13;"Kurdish Sympathizers";0;"Foreign Extremism";"Hanover";52,372068;9,735686;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Turkish Cultural Center";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210140001;1;1992-10-14;"Kurdistan Workers' Party (PKK)";0;"Foreign Extremism";"Bonn";50,732674;7,096299;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Business";NA;NA;"Branch";NA;NA;"Turkish Credit Bank";NA;NA;"Melee";"Knife or Other Sharp Object";NA;NA;NA;NA;"Axes";0
199210140002;1;1992-10-14;"Kurdistan Workers' Party (PKK)";0;"Foreign Extremism";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Unknown";NA;"Government (Diplomatic)";NA;NA;"Turkish Consulate General";NA;NA;"Turkey State Dept";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199210140003;1;1992-10-14;"Kurdistan Workers' Party (PKK)";0;"Foreign Extremism";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Turkish Bank (name not given)";NA;NA;NA;NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199210140004;1;1992-10-14;"Kurdistan Workers' Party (PKK)";0;"Foreign Extremism";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Turkish Bank (name not given)";NA;NA;NA;NA;NA;"Melee";"Blunt Object";NA;NA;NA;NA;"Stones";0
199210180002;1;1992-10-18;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Thale";51,755521;11,045571;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Pistol";0
199210190001;1;1992-10-19;"Demonstration led by French Anti-Nazi Hunters";0;"Uncategorized";"Rostock";54,083273;12,100328;0;0;-9;NA;NA;NA;NA;NA;"Unknown";NA;"Police";NA;NA;"Unit";NA;NA;"Police";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
199210190010;1;1992-10-19;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Koblenz";50,356696;7,599617;0;0;-9;NA;NA;1;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199210200008;1;1992-10-20;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Ravensbruck";53,192084;13,143586;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Holocaust Memorial";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199210220008;1;1992-10-22;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Lahstedt";52,243114;10,219752;0;0;-9;NA;NA;2;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199210220009;1;1992-10-22;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Bergern";50,91667;11,28333;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel for Vietnamese";NA;NA;"Govt";NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
199210220020;1;1992-10-22;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Greifswald";54,097205;13,387987;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Tourists";NA;NA;"foreign student group";NA;NA;"govt";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210230003;1;1992-10-23;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Ueckermunde";53,738622;14,042944;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210230004;1;1992-10-23;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Greifswald";54,097205;13,387987;0;0;-9;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"foreign student group";NA;NA;"govt";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
199210230005;1;1992-10-23;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Lubz";53,46302;12,025584;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Foreigners Hostel";NA;NA;"Govt";NA;NA;"Melee";"Blunt Object";"Incendiary";NA;NA;NA;"Stones; Incendiary";0
